,IELTS_R,IELTS_L,IELTS_S,IELTS_W,IELTS_Z
83999,7,0,0,0,0
84000,7,8.5,7.5,6,6
84001,7,8.5,7.5,6,6
84002,0,0,0,0,0
84003,0,0,0,0,0
84004,0,0,0,0,0
84005,6.5,7.5,6,6,6
84006,6.5,7.5,6,6,6
84007,6.5,7.5,6,6,6
84008,6.5,7.5,6,6,6
84009,6.5,7.5,6,6,6
84010,0,0,0,0,0
84011,0,0,0,0,0
84012,0,0,0,0,0
84013,0,0,0,0,0
84014,0,0,0,0,0
84015,0,0,0,0,0
84016,6.5,7,6,6,6
84017,0,0,0,0,0
84018,6.5,7,6,6,6
84019,6.5,7,6,5.5,6
84020,0,0,0,0,0
84021,0,0,0,0,0
84022,0,0,0,0,0
84023,7.5,8.5,7.5,6.5,6
84024,7,0,0,0,0
84025,0,0,0,0,0
84026,0,0,0,0,0
84027,7,8,6.5,6,7
84028,0,0,0,0,0
84029,0,0,0,0,0
84030,0,0,0,0,0
84031,0,0,0,0,0
84032,7,9,8.5,5.5,6
84033,7,9,8.5,5.5,6
84034,0,0,0,0,0
84035,0,0,0,0,0
84036,6,0,0,0,0
84037,6.5,7.5,6,6,6
84038,0,0,0,0,0
84039,7,7.5,6,6.5,5.5
84040,0,0,0,0,0
84041,7.5,8.5,7.5,6.5,6.5
84042,0,0,0,0,0
84043,0,0,0,0,0
84044,0,0,0,0,0
84045,7,8,6.5,6,6.5
84046,7,8,6.5,6,6.5
84047,0,0,0,0,0
84048,0,0,0,0,0
84049,0,0,0,0,0
84050,6.5,6.5,5.5,6.5,5.5
84051,6.5,6.5,5.5,6.5,5.5
84052,6.5,6.5,5.5,6.5,5.5
84053,6.5,6.5,5.5,6.5,5.5
84054,6.5,7.5,6,5.5,6
84055,6.5,7.5,6,5.5,6
84056,0,0,0,0,0
84057,0,0,0,0,0
84058,0,0,0,0,0
84059,0,0,0,0,0
84060,0,0,0,0,0
84061,0,0,0,0,0
84062,0,0,0,0,0
84063,0,0,0,0,0
84064,0,0,0,0,0
84065,6.5,7,6,6,5.5
84066,0,0,0,0,0
84067,0,0,0,0,0
84068,0,0,0,0,0
84069,0,0,0,0,0
84070,0,0,0,0,0
84071,0,0,0,0,0
84072,0,0,0,0,0
84073,0,0,0,0,0
84074,0,0,0,0,0
84075,0,0,0,0,0
84076,7,7,6,5.5,6.5
84077,0,0,0,0,0
84078,7.5,8,7,6.5,7
84079,7,8.5,7.5,6,6
84080,7,8,6.5,7.5,5.5
84081,7,6,5.5,6,6.5
84082,7,6,5.5,6,6.5
84083,7,6,5.5,6,6.5
84084,0,0,0,0,0
84085,0,0,0,0,7
84086,7,7.5,6,6.5,7
84087,8,8.5,7.5,6,7.5
84088,8,8.5,7.5,6,7.5
84089,8,8.5,7.5,6,7.5
84090,8,8.5,7.5,6,7.5
84091,7,7.5,6,5.5,6.5
84092,7,7.5,6,5.5,6.5
84093,7,7.5,6,5.5,6.5
84094,7,8.5,7.5,5.5,5.5
84095,6.5,6.5,5.5,6.5,5.5
84096,0,0,0,0,0
84097,0,0,0,0,0
84098,0,0,0,0,0
84099,0,0,0,0,0
84100,0,0,0,0,0
84101,0,0,0,0,0
84102,0,0,0,0,0
84103,0,0,0,0,0
84104,6.5,8,6.5,6.5,7
84105,0,0,0,0,0
84106,0,0,0,0,0
84107,6.5,7.5,6,6,5.5
84108,8,8,7,5,7
84109,7,8,6.5,5.5,7
84110,7.5,6.5,6,6,7
84111,7.5,6.5,6,6,7
84112,6.5,6,5.5,6.5,6.5
84113,8,6.5,6,6,6.5
84114,0,0,0,0,0
84115,0,0,0,0,0
84116,7.5,6.5,6,5,6
84117,0,0,0,0,7
84118,7.5,8,7,6.5,6.5
84119,8.5,9,8.5,5.5,7.5
84120,0,0,0,0,7
84121,0,0,0,0,0
84122,0,0,0,0,0
84123,0,0,0,0,0
84124,7.5,8.5,7.5,6,7
84125,7.5,8.5,7.5,6,7
84126,0,0,0,0,0
84127,7.5,7.5,6.5,6,7
84128,0,0,0,0,0
84129,7,7,6,6.5,6.5
84130,7,7.5,6,6.5,6
84131,7,7.5,6,6,6.5
84132,7.5,8.5,7.5,6.5,7.5
84133,8.5,7,6,5.5,7
84134,0,0,0,0,0
84135,7,7,6,6.5,6.5
84136,6,7,6,5.5,5.5
84137,6,7,6,5.5,5.5
84138,0,0,0,0,0
84139,0,0,0,0,0
84140,0,0,0,0,0
84141,7,7,6,5.5,6.5
84142,7,7,6,5.5,6.5
84143,0,0,0,0,0
84144,0,0,0,0,0
84145,0,0,0,0,0
84146,6,6,5.5,6,6
84147,6,6,5.5,6,6
84148,7,7,6,5.5,6.5
84149,0,0,0,0,0
84150,7,6.5,6,6,6.5
84151,7,8,6.5,6.5,5.5
84152,6,6.5,5.5,5.5,6.5
84153,6,6.5,5.5,5.5,6.5
84154,6,6.5,5.5,5.5,6.5
84155,6,6.5,5.5,5.5,6.5
84156,6,6.5,5.5,5.5,6.5
84157,6,5.5,5,5.5,6
84158,0,0,0,0,6.5
84159,8.5,8.5,8,6,7.5
84160,6.5,7,6,6,6.5
84161,6.5,7,6,6,6
84162,7.5,8,7,7,7
84163,7,7.5,6,6,6
84164,6.5,6.5,5.5,6,6.5
84165,6,7,6,5.5,5.5
84166,8,7.5,6.5,6,7
84167,0,0,0,0,0
84168,0,0,0,0,0
84169,8.5,8,7,6,7.5
84170,7.5,7,6,6.5,7
84171,0,0,0,0,0
84172,0,0,0,0,0
84173,6.5,8,6.5,5.5,6
84174,0,0,0,0,0
84175,8.5,8,7,7,7.5
84176,6.5,7,6,6,6
84177,0,0,0,0,0
84178,0,0,0,0,0
84179,0,0,0,0,0
84180,0,0,0,0,0
84181,0,0,0,0,0
84182,0,0,0,0,0
84183,7.5,6.5,6,6,6.5
84184,0,0,0,0,0
84185,0,0,0,0,0
84186,0,0,0,0,0
84187,0,0,0,0,0
84188,7,7.5,6,6,6
84189,8,8,7,6,7
84190,8,8,7,6,7
84191,8,8,7,6,7.5
84192,8.5,7.5,6.5,6,7
84193,9,9,8.5,7,8
84194,8.5,7.5,6.5,6,7
84195,0,0,0,0,0
84196,0,0,0,0,0
84197,0,0,0,0,0
84198,8,7.5,6.5,6,7
84199,7.5,6.5,6,6,6.5
84200,7.5,6,5.5,5.5,6.5
84201,7,7.5,6,6.5,7
84202,0,0,0,0,0
84203,0,0,0,0,0
84204,0,0,0,0,0
84205,0,0,0,0,0
84206,8.5,7,6,6,7
84207,0,0,0,0,0
84208,6,7,6,6,6.5
84209,0,0,0,0,0
84210,0,0,0,0,6.5
84211,0,0,0,0,6.5
84212,0,0,0,0,0
84213,6.5,7.5,6,6,6.5
84214,7,7,6,6.5,6.5
84215,0,0,0,0,0
84216,0,0,0,0,0
84217,0,0,0,0,0
84218,8.5,8,7,6,7
84219,0,0,0,0,0
84220,7.5,8,7,6.5,6
84221,7.5,8,7,6.5,6
84222,0,0,0,0,0
84223,0,0,0,0,0
84224,0,0,0,0,0
84225,0,0,0,0,7
84226,9,6,5.5,6,7
84227,0,0,0,0,6.5
84228,0,0,0,0,0
84229,0,0,0,0,0
84230,0,0,0,0,0
84231,8,7,6,5.5,6.5
84232,0,0,0,0,6.5
84233,0,0,0,0,0
84234,8.5,8.5,8,8,7
84235,8.5,8.5,8,8,7
84236,8.5,8.5,8,8,7
84237,8.5,8.5,8,8,7
84238,8.5,8.5,8,8,7
84239,8.5,8.5,8,8,7
84240,0,0,0,0,0
84241,7,7.5,6,6.5,6
84242,6,6,5.5,6,6
84243,6,6,5.5,6,6
84244,6,6,5.5,6,6
84245,6,6,5.5,6,6
84246,6,6,5.5,6,6
84247,6,6,5.5,6,6
84248,6.5,6.5,5.5,5.5,5.5
84249,6,6,5.5,6,6
84250,0,0,0,0,0
84251,9,8,7,6,7.5
84252,6,6.5,5.5,6.5,6.5
84253,9,7.5,6.5,6,7
84254,9,7.5,6.5,6,7
84255,9,7.5,6.5,6,7
84256,0,0,0,0,0
84257,7,8,6.5,5.5,6
84258,6.5,6.5,5.5,6.5,6.5
84259,9,7.5,6.5,6,7
84260,7,9,8.5,5.5,5.5
84261,7.5,8,7,6.5,6.5
84262,7.5,7,6,5.5,6.5
84263,7.5,7,6,5.5,6.5
84264,0,0,0,0,0
84265,0,0,0,0,0
84266,0,0,0,0,0
84267,6.5,7,6,6.5,6.5
84268,0,0,0,0,0
84269,0,0,0,0,0
84270,0,0,0,0,6.5
84271,9,6,5.5,6,7
84272,9,6,5.5,6,7
84273,8,7,6,6,7
84274,8,7,6,6,7
84275,0,0,0,0,0
84276,0,0,0,0,0
84277,0,0,0,0,0
84278,0,0,0,0,0
84279,0,0,0,0,0
84280,0,0,0,0,0
84281,0,0,0,0,0
84282,8.5,7.5,6.5,6.5,7.5
84283,0,0,0,0,0
84284,0,0,0,0,0
84285,0,0,0,0,0
84286,7,0,0,7,0
84287,8.5,8.5,8,6,7.5
84288,8.5,8.5,8,6,7.5
84289,0,0,0,0,6.5
84290,0,0,0,0,0
84291,0,0,0,0,7
84292,8,6.5,6,6,6.5
84293,8,6.5,6,6,6.5
84294,9,7,6,6.5,7.5
84295,6,6,5.5,6,6
84296,0,0,0,0,0
84297,0,0,0,0,0
84298,0,0,0,0,0
84299,7.5,5.5,5,5.5,6
84300,8.5,7.5,6.5,6.5,7.5
84301,8.5,7.5,6.5,6.5,7.5
84302,0,0,0,0,0
84303,7.5,7.5,6.5,6,7
84304,0,0,0,0,0
84305,0,0,0,0,0
84306,0,0,0,0,0
84307,0,0,0,0,0
84308,0,0,0,0,0
84309,0,0,0,0,0
84310,6.5,6.5,5.5,6.5,5.5
84311,8.5,9,8.5,6.5,8
84312,0,0,0,0,0
84313,0,0,0,0,0
84314,8,7.5,6.5,6.5,7
84315,7,8.5,7.5,6,7
84316,0,0,0,0,0
84317,7,7.5,6,5.5,6
84318,9,9,8.5,7,8
84319,0,0,0,0,0
84320,0,0,0,0,6.5
84321,7,9,8.5,5.5,5.5
84322,0,0,0,0,0
84323,0,0,0,0,6.5
84324,0,0,0,0,0
84325,0,0,0,0,0
84326,0,0,0,0,0
84327,0,0,0,0,0
84328,0,0,0,0,0
84329,8.5,8,7,6.5,7.5
84330,8.5,8,7,6.5,7.5
84331,0,0,0,0,0
84332,8,7,6,6.5,7
84333,7,7.5,6,6,7
84334,8,8,7,5.5,7
84335,0,0,0,0,0
84336,7,7.5,6,6,6
84337,0,0,0,0,0
84338,0,0,0,0,6.5
84339,8.5,8.5,8,6.5,7.5
84340,7,7.5,6,6.5,7
84341,0,0,0,0,0
84342,0,0,0,0,0
84343,7.5,7.5,6.5,5.5,6.5
84344,9,7,6,6,7
84345,8.5,6.5,6,5.5,6.5
84346,0,0,0,0,0
84347,0,0,0,0,0
84348,0,0,0,0,0
84349,7,6.5,6,6,6.5
84350,6.5,6.5,5.5,5.5,6
84351,0,0,0,0,0
84352,0,0,0,0,0
84353,0,0,0,0,0
84354,8.5,8,7,6.5,7.5
84355,7,7.5,6,7.5,6.5
84356,7.5,8.5,7.5,5.5,7
84357,7.5,8.5,7.5,5.5,7
84358,7.5,8.5,7.5,5.5,7
84359,7,7.5,6,6,7
84360,7.5,7,6,5.5,6.5
84361,7,7.5,6,6,7
84362,7,7.5,6,6,7
84363,7,6,5.5,6,6.5
84364,7,6,5.5,6,6.5
84365,7,7,6,6.5,7
84366,0,0,0,0,0
84367,7,6.5,6,5.5,6
84368,0,0,0,0,0
84369,0,0,0,0,6.5
84370,9,8.5,8,6,7.5
84371,9,8.5,8,6,7.5
84372,9,8.5,8,6,7.5
84373,7,5.5,5,6,6
84374,0,0,0,0,0
84375,0,0,0,0,0
84376,0,0,0,0,0
84377,0,0,0,0,0
84378,0,0,0,0,0
84379,7,6,5.5,6.5,6.5
84380,8.5,8.5,8,6.5,7.5
84381,8.5,8.5,8,6.5,7.5
84382,8.5,8.5,8,6.5,7.5
84383,0,0,0,0,0
84384,0,0,0,0,0
84385,0,0,0,0,0
84386,6,5.5,5,5.5,5.5
84387,7.5,8.5,7.5,5.5,6.5
84388,0,0,0,0,0
84389,0,0,0,0,0
84390,0,0,0,0,0
84391,0,0,0,0,0
84392,0,0,0,0,0
84393,0,0,0,0,0
84394,0,0,0,0,0
84395,6.5,0,0,0,0
84396,0,0,0,0,0
84397,7.5,7,6,5.5,6.5
84398,8,8,7,5.5,7
84399,0,0,0,0,0
84400,8,8,7,5.5,7
84401,0,0,0,0,7
84402,0,0,0,0,7
84403,7.5,8,7,6.5,6
84404,0,0,0,0,0
84405,0,0,0,0,0
84406,0,0,0,0,0
84407,0,0,0,0,7
84408,0,0,0,0,0
84409,0,0,0,0,0
84410,8.5,8,7,7.5,7.5
84411,6.5,7.5,6,5.5,6.5
84412,6.5,7.5,6,5.5,6.5
84413,0,0,0,0,0
84414,0,0,0,0,0
84415,8.5,9,8.5,6.5,8
84416,7.5,8.5,7.5,7.5,7
84417,0,0,0,0,0
84418,8.5,8,7,6,7
84419,8.5,8,7,6,7
84420,8,8.5,7.5,7.5,7.5
84421,0,0,0,0,0
84422,8,6.5,6,6.5,6.5
84423,8,6.5,6,6.5,6.5
84424,6,5.5,5,5.5,5.5
84425,0,0,0,0,0
84426,8.5,7.5,6.5,6.5,7
84427,0,0,0,0,0
84428,0,0,0,0,7
84429,0,0,0,0,0
84430,8,7.5,6.5,6,7
84431,0,0,0,0,0
84432,0,0,0,0,0
84433,0,0,0,0,0
84434,0,0,0,0,0
84435,0,0,0,0,0
84436,8,8,7,6.5,7.5
84437,8,8,7,6.5,7.5
84438,0,0,0,0,0
84439,0,0,0,0,0
84440,9,9,8.5,6.5,7.5
84441,6.5,8,6.5,5.5,6.5
84442,7,8,6.5,6.5,7
84443,8.5,8,7,6,7.5
84444,0,0,0,0,0
84445,8,6.5,6,6,6.5
84446,0,0,0,0,0
84447,0,0,0,0,0
84448,0,0,0,0,0
84449,8,8.5,7.5,6.5,7.5
84450,8,8.5,7.5,6.5,7.5
84451,8,8.5,7.5,6.5,7.5
84452,8,8.5,7.5,6.5,7.5
84453,0,0,0,0,0
84454,0,0,0,0,0
84455,0,0,0,0,0
84456,7.5,8.5,7.5,6.5,7
84457,0,0,0,0,0
84458,0,0,0,0,0
84459,8,7,6,6,7
84460,8,7,6,6,7
84461,8,7,6,6,7
84462,8,7,6,6,7
84463,0,0,0,0,0
84464,0,0,0,0,0
84465,7,7.5,6,6,7
84466,7,7.5,6,6,7
84467,0,0,0,0,0
84468,0,0,0,0,0
84469,0,0,0,0,0
84470,0,0,0,0,6
84471,7,7,6,5.5,6.5
84472,7,7,6,5.5,6.5
84473,8.5,7,6,6,7
84474,7,7.5,6,5.5,5.5
84475,0,0,0,0,0
84476,8.5,7.5,6.5,5.5,7
84477,6.5,6,5.5,6,6
84478,8,5.5,5,6.5,6.5
84479,8.5,7,6,6,7
84480,8.5,8,7,6,7
84481,6.5,7.5,6,7,6.5
84482,7,7.5,6,6,6.5
84483,7,7.5,6,6,6.5
84484,8.5,7,6,6,7
84485,0,0,0,0,0
84486,0,0,0,0,0
84487,0,0,0,0,0
84488,0,0,0,0,0
84489,0,0,0,0,0
84490,0,0,0,0,0
84491,0,0,0,0,0
84492,0,0,0,0,0
84493,0,0,0,0,0
84494,0,0,0,0,0
84495,0,0,0,0,7
84496,7,6,5.5,6,6.5
84497,7,6,5.5,6,6.5
84498,7.5,8.5,7.5,6.5,7
84499,7.5,8.5,7.5,6.5,7
84500,6,6,5.5,6,6
84501,0,0,0,0,0
84502,7.5,8.5,7.5,7.5,7
84503,0,0,0,0,0
84504,0,0,0,0,7.5
84505,0,0,0,0,0
84506,0,0,0,0,0
84507,0,0,0,0,0
84508,0,0,0,0,0
84509,8.5,8,7,6,7.5
84510,0,0,0,0,0
84511,0,0,0,0,0
84512,0,0,0,0,0
84513,7,7,6,6,7
84514,0,0,0,0,0
84515,8,7.5,6.5,6,7
84516,0,0,0,0,0
84517,6.5,6,5.5,6,6
84518,6.5,6,5.5,6,6
84519,6.5,6,5.5,6,6
84520,6.5,6,5.5,6,6
84521,6.5,7,6,6,5.5
84522,0,0,0,0,0
84523,0,0,0,0,0
84524,0,0,0,0,6.5
84525,7.5,8.5,7.5,6.5,7.5
84526,0,0,0,0,0
84527,8.5,8,7,6.5,7.5
84528,8.5,7,6,6,7
84529,7,7.5,6,6.5,6
84530,0,0,0,0,0
84531,0,0,0,0,0
84532,0,0,0,0,0
84533,0,0,0,0,0
84534,0,0,0,0,0
84535,7,7,6,5.5,6.5
84536,0,0,0,0,0
84537,0,0,0,0,0
84538,7,7.5,6,6.5,7
84539,0,0,0,0,0
84540,0,0,0,0,0
84541,0,0,0,0,6
84542,0,0,0,0,0
84543,0,0,0,0,0
84544,0,0,0,0,0
84545,0,0,0,0,0
84546,0,0,0,0,0
84547,0,0,0,0,0
84548,0,0,0,0,0
84549,0,0,0,0,0
84550,7.5,8.5,7.5,6,7
84551,8,8,7,6.5,7.5
84552,0,0,0,0,0
84553,8.5,8,7,6.5,7.5
84554,0,0,0,0,0
84555,0,0,0,0,0
84556,0,0,0,0,0
84557,7.5,0,0,0,0
84558,0,0,0,0,0
84559,0,0,0,0,0
84560,0,0,0,0,0
84561,0,0,0,0,0
84562,0,0,0,0,0
84563,7.5,8.5,7.5,6,7
84564,0,0,0,0,0
84565,8,9,8.5,7.5,6.5
84566,0,0,0,0,6.5
84567,0,0,0,0,6.5
84568,0,0,0,0,6.5
84569,0,0,0,0,6.5
84570,6.5,8,6.5,5.5,6.5
84571,0,0,0,0,0
84572,6.5,7,6,6,6.5
84573,6.5,7,6,6,6.5
84574,7,8,6.5,6,6
84575,7,8,6.5,6,6
84576,0,0,0,0,7
84577,0,0,0,0,0
84578,7,8.5,7.5,6,6
84579,7,8.5,7.5,6,6
84580,6.5,8.5,7.5,6,5.5
84581,0,0,0,0,0
84582,8.5,7.5,6.5,6,7
84583,8.5,8,7,6,7
84584,8.5,8,7,6,7
84585,8.5,8,7,6,7
84586,7,6.5,6,5.5,6.5
84587,7,6.5,6,5.5,6.5
84588,7.5,6.5,6,5.5,6.5
84589,0,0,0,0,0
84590,0,0,0,0,0
84591,0,0,0,0,0
84592,0,0,0,0,0
84593,0,0,0,0,0
84594,0,0,0,0,0
84595,0,0,0,0,0
84596,0,0,0,0,0
84597,0,0,0,0,0
84598,0,0,0,0,0
84599,0,0,0,0,0
84600,0,0,0,0,0
84601,0,0,0,0,0
84602,0,0,0,0,0
84603,7.5,8,7,6,7
84604,0,0,0,0,0
84605,0,0,0,0,0
84606,0,0,0,0,0
84607,0,0,0,0,0
84608,8.5,6.5,6,5.5,6.5
84609,6.5,7,6,5.5,5.5
84610,8.5,7.5,6.5,6,7
84611,7,7.5,6,0,0
84612,8.5,8.5,8,6,7.5
84613,7.5,7,6,6,7
84614,0,0,0,0,0
84615,9,7.5,6.5,6,7
84616,8.5,7.5,6.5,6,7
84617,7.5,7.5,6.5,6.5,7
84618,7.5,7.5,6.5,6.5,7
84619,0,0,0,0,0
84620,0,0,0,0,0
84621,0,0,0,0,0
84622,7,7,6,6,6.5
84623,0,0,0,0,0
84624,7.5,6.5,6,6,6.5
84625,0,0,0,0,0
84626,8,7,6,6,7
84627,0,0,0,0,6
84628,8.5,8.5,8,7,8
84629,0,0,0,0,0
84630,6.5,7,6,5.5,6
84631,8,8.5,7.5,6,7.5
84632,0,0,0,0,0
84633,8,6,5.5,6,6.5
84634,8,6.5,6,5.5,6.5
84635,0,0,0,0,0
84636,5.5,5.5,0,6.5,6
84637,6.5,6.5,5.5,6,5.5
84638,0,0,0,0,0
84639,0,0,0,0,0
84640,0,0,0,0,0
84641,0,0,0,0,0
84642,0,0,0,0,0
84643,0,0,0,0,0
84644,8.5,8.5,8,7,8
84645,0,0,0,0,0
84646,8,8,7,6,7
84647,8,8,7,6,7
84648,8,8,7,6,7
84649,8,8,7,6,7
84650,8,8,7,6,7
84651,8,8,7,6,7
84652,8,8,7,6,7
84653,8.5,6,5.5,5.5,6.5
84654,8.5,6,5.5,5.5,6.5
84655,8.5,6,5.5,5.5,6.5
84656,0,0,0,0,0
84657,7.5,6.5,6,6,6.5
84658,7.5,7.5,6.5,6,7
84659,6.5,6.5,5.5,6.5,6.5
84660,0,0,0,0,6.5
84661,6,5.5,5,5.5,5.5
84662,0,0,0,0,6.5
84663,7,8,6.5,6.5,7
84664,7,8,6.5,6.5,7
84665,6,6.5,5.5,5.5,6
84666,6,6.5,5.5,5.5,6
84667,8.5,8,7,6,7
84668,0,0,0,0,0
84669,7.5,6.5,6,6,6.5
84670,7.5,6.5,6,6,6.5
84671,7.5,6,5.5,5.5,6.5
84672,0,0,0,0,7
84673,7,9,8.5,6,7.5
84674,8.5,6.5,6,5.5,6.5
84675,0,0,0,0,0
84676,0,0,0,0,0
84677,0,0,0,0,0
84678,0,0,0,0,0
84679,0,0,0,0,0
84680,7,7.5,6,6,7
84681,0,0,0,0,0
84682,0,0,0,0,0
84683,8.5,7.5,6.5,6,7
84684,0,0,0,0,6.5
84685,6.5,6.5,5.5,5.5,6
84686,6.5,6.5,5.5,5.5,6
84687,0,0,0,0,0
84688,0,0,0,0,0
84689,7.5,7,6,6,7
84690,0,0,0,0,0
84691,6.5,7.5,6,6,6
84692,0,0,0,0,0
84693,0,0,0,0,0
84694,9,9,8.5,6.5,7.5
84695,0,0,0,0,0
84696,0,0,0,0,0
84697,0,0,0,0,0
84698,0,0,0,0,0
84699,0,0,0,0,0
84700,0,0,0,0,0
84701,0,0,0,0,0
84702,0,0,0,0,0
84703,7.5,7.5,6.5,6.5,7
84704,0,0,0,0,0
84705,7.5,6,5.5,5.5,6
84706,7.5,6,5.5,5.5,6
84707,7.5,6,5.5,5.5,6
84708,8.5,8.5,8,6,7.5
84709,8.5,8.5,8,6,7.5
84710,8,8,7,5,7
84711,7,8,6.5,6.5,6.5
84712,7.5,8.5,7.5,5.5,7
84713,6.5,8,6.5,5.5,6.5
84714,0,0,0,0,0
84715,7,8,6.5,6,7
84716,0,0,0,0,0
84717,7.5,8,7,6.5,6
84718,7,7.5,6,6,6.5
84719,7,7.5,6,6,6.5
84720,0,0,0,0,0
84721,0,0,0,0,0
84722,0,0,0,0,0
84723,0,0,0,0,0
84724,7.5,7.5,6.5,6,6.5
84725,7,6.5,6,6,6.5
84726,7,6.5,6,6,6.5
84727,0,0,0,0,0
84728,0,0,0,0,0
84729,0,0,0,0,0
84730,6.5,6,5.5,6,6
84731,6.5,6,5.5,6,6
84732,7,7.5,6,6,7
84733,7,8,6.5,6.5,6
84734,6,5.5,5,5.5,6
84735,0,0,0,0,0
84736,8.5,8.5,8,7,8
84737,7,8,6.5,6,5.5
84738,7,8,6.5,7.5,5.5
84739,0,0,0,0,0
84740,0,0,0,0,0
84741,8,6,5.5,6,6.5
84742,8,7.5,6.5,6,7
84743,7.5,8.5,7.5,6,7.5
84744,9,7.5,6.5,6,7
84745,9,7.5,6.5,6,7
84746,9,7.5,6.5,6,7
84747,9,7.5,6.5,6,7
84748,9,7.5,6.5,6,7
84749,9,7.5,6.5,6,7
84750,7.5,8,7,6.5,6
84751,6,6.5,5.5,5.5,5.5
84752,0,0,0,0,0
84753,0,0,0,0,0
84754,0,0,0,0,0
84755,0,0,0,0,0
84756,8,8,7,6.5,7.5
84757,6,6,5.5,6,6
84758,6,6,5.5,6,6
84759,8,7,6,6,7
84760,6,6,5.5,5.5,6
84761,8,7,6,6,7
84762,8,7,6,6,7
84763,6,6,5.5,5.5,6
84764,0,0,0,0,6.5
84765,0,0,0,0,0
84766,0,0,0,0,0
84767,0,0,0,0,0
84768,0,0,0,0,0
84769,7,7,6,6,6.5
84770,7,7,6,6,6.5
84771,9,7,6,6,7
84772,6.5,6,5.5,6,5.5
84773,0,0,0,0,6.5
84774,0,0,0,0,0
84775,7.5,7.5,6.5,6,7
84776,0,0,0,0,0
84777,0,0,0,0,0
84778,0,0,0,0,7
84779,6.5,8.5,7.5,5.5,7
84780,8,7,6,6.5,7
84781,7,6.5,6,7,5.5
84782,0,0,0,0,0
84783,0,0,0,0,0
84784,0,0,0,0,0
84785,7,6.5,6,6,6.5
84786,0,0,0,0,0
84787,8.5,8.5,8,6.5,7.5
84788,8.5,8.5,8,6.5,7.5
84789,7.5,6.5,6,6.5,7
84790,7.5,6.5,6,6.5,7
84791,0,0,0,0,0
84792,7.5,7.5,6.5,6,6.5
84793,7.5,7.5,6.5,6,6.5
84794,7.5,7.5,6.5,6,6.5
84795,7.5,7.5,6.5,6,6.5
84796,8,8.5,7.5,7,7.5
84797,8,8.5,7.5,7,7.5
84798,0,0,0,0,0
84799,0,0,0,0,0
84800,0,0,0,0,0
84801,7.5,7.5,6.5,6,6.5
84802,7,6.5,6,7,5.5
84803,9,8.5,8,6.5,8
84804,9,8.5,8,6.5,8
84805,9,8.5,8,6.5,8
84806,0,0,0,0,0
84807,0,0,0,0,0
84808,6.5,8,6.5,6,6.5
84809,8,8,7,6,7
84810,6,6.5,5.5,5.5,6
84811,7,7.5,6,5.5,6.5
84812,6,6.5,5.5,5.5,6
84813,8,8,7,6,7
84814,0,0,0,0,0
84815,0,0,0,0,0
84816,7,7,6,6,6.5
84817,7,7,6,6,6.5
84818,0,0,0,0,6.5
84819,0,0,0,0,0
84820,0,0,0,0,0
84821,0,0,0,0,0
84822,7,6.5,6,6,6.5
84823,7,6.5,6,6,6.5
84824,7,6.5,6,6,6.5
84825,7,6.5,6,6,6.5
84826,0,0,0,0,0
84827,8.5,9,8.5,6,7.5
84828,7,8.5,7.5,5.5,5.5
84829,6,5.5,5,5.5,6
84830,0,0,0,0,0
84831,0,0,0,0,0
84832,0,0,0,0,0
84833,0,0,0,0,0
84834,0,0,0,0,0
84835,7.5,7,6,5.5,6.5
84836,8,6,5.5,5,6.5
84837,0,0,0,0,0
84838,6.5,6.5,5.5,6,6
84839,0,0,0,0,6.5
84840,0,0,0,0,6.5
84841,0,0,0,0,6.5
84842,7.5,7,6,6,6.5
84843,7.5,7,6,6,6.5
84844,0,0,0,0,6.5
84845,7.5,7.5,6.5,6.5,7
84846,0,0,0,0,0
84847,6.5,6.5,5.5,6,6.5
84848,7.5,7,6,6,7
84849,6,7.5,6,6,6.5
84850,9,8,7,6,7.5
84851,9,8,7,6,7.5
84852,9,8.5,8,6,7.5
84853,8.5,9,8.5,6.5,8
84854,8,6.5,6,5,6.5
84855,6.5,6,5.5,5,6
84856,0,0,0,0,0
84857,6.5,6,5.5,5,6
84858,7.5,7.5,6.5,6,7
84859,7,6.5,6,7,6.5
84860,7,6.5,6,7,6.5
84861,7,6.5,6,7,6.5
84862,7.5,6.5,6,6,6.5
84863,7.5,7,6,7,7
84864,6,6.5,5.5,5.5,6.5
84865,6,6.5,5.5,5.5,6.5
84866,8,7.5,6.5,6,7
84867,0,0,0,0,7
84868,8.5,8,7,7.5,7.5
84869,0,0,0,0,0
84870,7,8,6.5,6,6.5
84871,8,8.5,7.5,6,7
84872,0,0,0,0,0
84873,0,0,0,0,0
84874,0,0,0,0,0
84875,0,0,0,0,0
84876,9,9,8.5,6.5,7.5
84877,0,0,0,0,6
84878,0,0,0,0,6
84879,8.5,7,6,6,7
84880,8,7.5,6.5,6,7
84881,6.5,6,5.5,6,6
84882,6.5,6,5.5,6,6
84883,8,7.5,6.5,6,7
84884,8,7.5,6.5,6,7
84885,8,7.5,6.5,6,7
84886,8,7.5,6.5,6,7
84887,0,0,0,0,0
84888,0,0,0,0,0
84889,6.5,6.5,5.5,6,6.5
84890,6.5,6.5,5.5,6,6.5
84891,7,6,5.5,6,6.5
84892,7.5,7.5,6.5,6,7
84893,8,8.5,7.5,6,7
84894,8.5,8,7,6.5,7.5
84895,7.5,7.5,6.5,6,7
84896,8,8.5,7.5,6.5,7.5
